Time,Normalized Dimensionless Airflow
0.032,0.7951967833047673
0.04475,0.8173528367983703
0.0575,0.8383368529612182
0.07025,0.8568346376557318
0.083,0.8717249879095319
0.09575,0.8821560502661427
0.1085,0.8875944075487243
0.12125,0.8878437362815946
0.134,0.8830334319195439
0.14675,0.8735808154244012
0.1595,0.8601330619019267
0.17225,0.8434966047871668
0.185,0.8245623427238241
0.19775,0.8042344800073786
0.2105,0.7833693688726192
0.22325,0.7627285755403794
0.236,0.7429479868124229
0.24875,0.724522548093819
0.2615,0.7078044986503217
0.27425,0.6930119062561408
0.287,0.6802439266585983
0.29975,0.6694994479933981
0.3125,0.6606964648739553
0.32525,0.653690429413991
0.338,0.6482906915548134
0.35074999999999995,0.6442747707920055
0.3635,0.6414005264366884
0.37625,0.6394163773606368
0.389,0.6380696929333718
0.40175,0.6371134470408734
0.41450000000000004,0.6363112555911464
0.4272500000000001,0.6354410136182395
0.44,0.6342974846332765
0.45275,0.6326943214861674
0.4655,0.6304660510763224
0.47825,0.627470479613883
0.491,0.6235917544099798
0.50375,0.6187439960615337
0.5165,0.612875084660329
0.52925,0.6059699472175314
0.542,0.5980526192920655
0.55475,0.5891864583367533
0.5675,0.5794721384672543
0.58025,0.5690433920532459
0.593,0.558060802743791
0.60575,0.5467042200032555
0.6185,0.5351645016964582
0.63125,0.5236352830157034
0.644,0.5123053475954729
0.65675,0.5013520016044275
0.6695,0.49093568431336976
0.68225,0.4811959217519601
0.695,0.47224864523606064
0.70775,0.46418483888435313
0.7205,0.4570704335550964
0.73325,0.45094731828764345
0.746,0.4458352898252831
0.75875,0.44173470778221313
0.7715,0.43862957705626326
0.78425,0.4364907572056979
0.797,0.4352790175808914
0.8097500000000001,0.4349477219396284
0.8224999999999999,0.43544502410861907
0.8352500000000002,0.43671556138481843
0.848,0.43870171791678136
0.86075,0.4413445775605926
0.8735,0.4445846881474038
0.8862500000000002,0.44836272210991085
0.899,0.4526200575051569
0.9117499999999998,0.45729924190669946
0.9245,0.46234426493959724
0.9372499999999999,0.46770057132630016
0.9500000000000001,0.47331479670105325
0.9627499999999999,0.47913428798495183
0.9755000000000001,0.4851065555283013
0.98825,0.49117887349875533
1.0009999999999997,0.4972982808647518
1.01375,0.503412223751537
1.0265000000000002,0.5094700091460512
1.03925,0.5154251048987176
1.0519999999999998,0.5212381327826152
1.06475,0.5268801932198628
1.0775,0.532335981691762
1.09025,0.5376060571278354
1.103,0.5427076343283725
1.11575,0.5476734037232007
1.1285,0.5525481164283752
1.14125,0.5573829753642
1.154,0.5622281965380205
1.1667500000000002,0.5671243967248658
1.1795,0.5720936784318613
1.1922499999999998,0.5771313896994741
1.205,0.5821995269595521
1.2177500000000003,0.5872226362078707
1.2305,0.5920868739266475
1.24325,0.5966426377981264
1.256,0.6007108882500819
1.26875,0.6040929727291149
1.2815,0.6065834519504837
